,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,Datetime
138,2017-03-09,CLOSED,STRADDLE,2017-03-09,BANKNIFTY,20600PE,09:16:00,,49.5,10000.0,-145.631068,0.0,-9950.5,0.0,2017-03-09 09:16:00
139,2017-03-09,CLOSED,STRADDLE,2017-03-09,BANKNIFTY,20700CE,09:16:00,15:22:00,32.15,12.1,-144.9275362,2905.797101,20.05,0.002905797101,2017-03-09 09:16:00
140,2017-03-09,CLOSED,STRADDLE,2017-03-09,BANKNIFTY,20700PE,09:16:00,15:22:00,99.0,0.2,-144.9275362,14318.84058,98.8,0.01431884058,2017-03-09 09:16:00
141,2017-03-09,CLOSED,STRADDLE,2017-03-09,BANKNIFTY,20800CE,09:16:00,,12.5,10000.0,-144.2307692,0.0,-9987.5,0.0,2017-03-09 09:16:00
142,2017-03-09,CLOSED,STRADDLE,2017-03-09,BANKNIFTY,20800PE,09:16:00,15:22:00,172.65,79.1,-144.2307692,13492.78846,93.55,0.01349278846,2017-03-09 09:16:00
143,2017-03-09,CLOSED,REBALANCE UP,2017-03-09,BANKNIFTY,20900CE,11:38:00,15:22:00,11.65,0.05,-143.5406699,1665.07177,11.6,0.00166507177,2017-03-09 11:38:00
144,2017-03-09,CLOSED,REBALANCE UP,2017-03-09,BANKNIFTY,20900PE,11:38:00,15:22:00,160.0,171.9,-143.5406699,-1708.133971,-11.9,-0.001708133971,2017-03-09 11:38:00
145,2017-03-16,CLOSED,HEDGE,2017-03-16,BANKNIFTY,21600CE,09:16:00,15:22:00,1.85,0.05,694.4444444,-1250.0,-1.8,-0.00125,2017-03-16 09:16:00
146,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21500PE,09:16:00,15:22:00,210.3,240.5,-139.5348837,-4213.953488,-30.2,-0.004213953488,2017-03-16 09:16:00
147,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21500CE,09:16:00,15:22:00,6.7,0.05,-139.5348837,927.9069767,6.65,0.0009279069767,2017-03-16 09:16:00
148,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21400PE,09:16:00,15:22:00,126.65,141.65,-140.1869159,-2102.803738,-15.0,-0.002102803738,2017-03-16 09:16:00
149,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21400CE,09:16:00,15:22:00,20.2,0.05,-140.1869159,2824.766355,20.15,0.002824766355,2017-03-16 09:16:00
150,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21300PE,09:16:00,15:22:00,65.5,46.5,-140.8450704,2676.056338,19.0,0.002676056338,2017-03-16 09:16:00
151,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21300CE,09:16:00,,52.85,10000.0,-140.8450704,0.0,-9947.15,0.0,2017-03-16 09:16:00
152,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21200CE,09:16:00,15:22:00,110.05,41.5,-141.509434,9700.471698,68.55,0.009700471697999999,2017-03-16 09:16:00
153,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21100PE,09:16:00,15:22:00,9.5,0.05,-142.1800948,1343.601896,9.45,0.001343601896,2017-03-16 09:16:00
154,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21100CE,09:16:00,15:22:00,185.75,135.15,-142.1800948,7194.312796,50.6,0.007194312796,2017-03-16 09:16:00
155,2017-03-16,CLOSED,HEDGE,2017-03-16,BANKNIFTY,21000PE,09:16:00,15:22:00,3.5,0.05,714.2857143,-2464.285714,-3.45,-0.0024642857140000003,2017-03-16 09:16:00
156,2017-03-16,CLOSED,STRADDLE,2017-03-16,BANKNIFTY,21200PE,09:16:00,15:22:00,27.3,0.05,-141.509434,3856.132075,27.25,0.003856132075,2017-03-16 09:16:00
157,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20800PE,09:16:00,15:22:00,25.75,0.05,-144.2307692,3706.730769,25.7,0.0037067307689999996,2017-03-23 09:16:00
158,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,21100CE,09:16:00,15:22:00,1.25,0.05,-142.1800948,170.6161137,1.2,0.0001706161137,2017-03-23 09:16:00
159,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,21000PE,09:16:00,15:22:00,142.95,95.05,-142.8571429,6842.857143,47.9,0.006842857143,2017-03-23 09:16:00
160,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,21000CE,09:16:00,15:22:00,5.15,0.05,-142.8571429,728.5714286,5.1,0.0007285714286,2017-03-23 09:16:00
161,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20900PE,09:16:00,15:22:00,69.3,4.8,-143.5406699,9258.373206,64.5,0.009258373206,2017-03-23 09:16:00
162,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20900CE,09:16:00,15:22:00,24.1,0.45,-143.5406699,3394.736842,23.65,0.003394736842,2017-03-23 09:16:00
163,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20800CE,09:16:00,15:22:00,75.0,80.9,-144.2307692,-850.9615385,-5.9,-0.0008509615384999999,2017-03-23 09:16:00
164,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20700PE,09:16:00,,6.85,10000.0,-144.9275362,0.0,-9993.15,0.0,2017-03-23 09:16:00
165,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,20700CE,09:16:00,15:22:00,150.15,178.0,-144.9275362,-4036.231884,-27.85,-0.0040362318839999994,2017-03-23 09:16:00
166,2017-03-23,CLOSED,HEDGE,2017-03-23,BANKNIFTY,21200CE,09:16:00,15:22:00,0.45,0.05,707.5471698,-283.0188679,-0.4,-0.0002830188679,2017-03-23 09:16:00
167,2017-03-23,CLOSED,HEDGE,2017-03-23,BANKNIFTY,20600PE,09:16:00,,2.0,10000.0,728.1553398,0.0,9998.0,0.0,2017-03-23 09:16:00
168,2017-03-23,CLOSED,STRADDLE,2017-03-23,BANKNIFTY,21100PE,09:16:00,15:22:00,237.0,195.95,-142.1800948,5836.492891,41.05,0.005836492891,2017-03-23 09:16:00
169,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9200PE,9:16:00,15:22:00,54.05,40.7,-326.0869565,4353.26087,13.35,0.00435326087,2017-03-30 09:16:00
170,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9200CE,9:16:00,15:22:00,4.1,0.2,-326.0869565,1271.73913,3.9,0.00127173913,2017-03-30 09:16:00
171,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9150PE,9:16:00,15:22:00,20.8,6.0,-327.8688525,4852.459016,14.8,0.004852459016,2017-03-30 09:16:00
172,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9150CE,9:16:00,15:22:00,17.9,12.0,-327.8688525,1934.42623,5.9,0.00193442623,2017-03-30 09:16:00
173,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9100PE,9:16:00,15:22:00,6.45,0.6,-329.6703297,1928.571429,5.85,0.001928571429,2017-03-30 09:16:00
174,2017-03-30,CLOSED,HEDGE,2017-03-30,NIFTY,9000PE,9:16:00,15:22:00,0.55,0.05,1666.666667,-833.3333333,-0.5,-0.0008333333333,2017-03-30 09:16:00
175,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9050PE,9:16:00,15:22:00,1.6,0.1,-331.4917127,497.2375691,1.5,0.0004972375691,2017-03-30 09:16:00
176,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9050CE,9:16:00,15:22:00,93.0,102.85,-331.4917127,-3265.19337,-9.85,-0.00326519337,2017-03-30 09:16:00
177,2017-03-30,CLOSED,HEDGE,2017-03-30,NIFTY,9300CE,9:16:00,15:22:00,0.05,0.05,1612.903226,0.0,0.0,0.0,2017-03-30 09:16:00
178,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9250CE,9:16:00,15:22:00,0.35,0.1,-324.3243243,81.08108108,0.25,8.108108108e-05,2017-03-30 09:16:00
179,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9100CE,9:16:00,15:22:00,50.35,52.05,-329.6703297,-560.4395604,-1.7,-0.0005604395604,2017-03-30 09:16:00
180,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9250PE,9:16:00,15:22:00,98.5,91.7,-324.3243243,2205.405405,6.8,0.002205405405,2017-03-30 09:16:00
181,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21500CE,09:16:00,15:22:00,16.2,112.05,-139.5348837,-13374.4186,-95.85,-0.0133744186,2017-03-30 09:16:00
182,2017-03-30,CLOSED,HEDGE,2017-03-30,BANKNIFTY,21700CE,09:16:00,,0.85,10000.0,691.2442396,0.0,9999.15,0.0,2017-03-30 09:16:00
183,2017-03-30,CLOSED,HEDGE,2017-03-30,BANKNIFTY,21100PE,09:16:00,15:22:00,2.35,0.05,710.9004739,-1635.07109,-2.3,-0.00163507109,2017-03-30 09:16:00
184,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21200CE,09:16:00,15:01:00,203.7,344.75,-141.509434,-19959.90566,-141.05,-0.01995990566,2017-03-30 09:16:00
185,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21200PE,09:16:00,15:01:00,6.15,10000.0,-141.509434,0.0,-9993.85,0.0,2017-03-30 09:16:00
186,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21300CE,09:16:00,15:02:00,115.9,278.45,-140.8450704,-22894.3662,-162.55,-0.022894366200000002,2017-03-30 09:16:00
187,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21300PE,09:16:00,15:02:00,17.05,0.2,-140.8450704,2373.239437,16.85,0.002373239437,2017-03-30 09:16:00
188,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21400CE,09:16:00,15:22:00,52.0,216.05,-140.1869159,-22997.66355,-164.05,-0.022997663550000002,2017-03-30 09:16:00
189,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21400PE,09:16:00,15:22:00,47.55,0.1,-140.1869159,6651.869159,47.45,0.006651869159,2017-03-30 09:16:00
190,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21500PE,09:16:00,,106.3,10000.0,-139.5348837,0.0,-9893.7,0.0,2017-03-30 09:16:00
191,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21600CE,09:16:00,15:22:00,3.35,13.95,-138.8888889,-1472.222222,-10.6,-0.001472222222,2017-03-30 09:16:00
192,2017-03-30,CLOSED,STRADDLE,2017-03-30,BANKNIFTY,21600PE,09:16:00,15:22:00,193.95,0.3,-138.8888889,26895.83333,193.65,0.02689583333,2017-03-30 09:16:00
193,2017-03-30,CLOSED,REBALANCE UP,2017-03-30,BANKNIFTY,21700CE,15:01:00,,0.7,10000.0,-138.2488479,0.0,-9999.3,0.0,2017-03-30 15:01:00
194,2017-03-30,CLOSED,REBALANCE UP,2017-03-30,BANKNIFTY,21700PE,15:01:00,15:22:00,139.35,66.75,-138.2488479,10036.86636,72.6,0.01003686636,2017-03-30 15:01:00
195,2017-03-30,CLOSED,REBALANCE UP,2017-03-30,BANKNIFTY,21800CE,15:02:00,15:22:00,1.05,0.05,-137.6146789,137.6146789,1.0,0.0001376146789,2017-03-30 15:02:00
196,2017-04-06,CLOSED,HEDGE,2017-04-06,BANKNIFTY,21200PE,09:16:00,15:22:00,2.05,0.05,707.5471698,-1415.09434,-2.0,-0.0014150943400000001,2017-04-06 09:16:00
197,2017-04-06,CLOSED,HEDGE,2017-04-06,BANKNIFTY,21800CE,09:16:00,,4.35,10000.0,688.0733945,0.0,9995.65,0.0,2017-04-06 09:16:00
198,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21300CE,09:16:00,10:04:00,266.75,301.95,-140.8450704,-4957.746479,-35.2,-0.004957746479,2017-04-06 09:16:00
199,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21300PE,09:16:00,10:04:00,5.8,3.1,-140.8450704,380.2816901,2.7,0.0003802816901,2017-04-06 09:16:00
200,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21400CE,09:16:00,15:22:00,166.85,210.0,-140.1869159,-6049.065421,-43.15,-0.006049065421000001,2017-04-06 09:16:00
201,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21400PE,09:16:00,,15.95,10000.0,-140.1869159,0.0,-9984.05,0.0,2017-04-06 09:16:00
202,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21500CE,09:16:00,15:22:00,93.55,120.5,-139.5348837,-3760.465116,-26.95,-0.0037604651159999997,2017-04-06 09:16:00
203,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21500PE,09:16:00,15:22:00,38.5,0.1,-139.5348837,5358.139535,38.4,0.0053581395350000005,2017-04-06 09:16:00
204,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21600CE,09:16:00,15:22:00,40.0,22.35,-138.8888889,2451.388889,17.65,0.002451388889,2017-04-06 09:16:00
205,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21600PE,09:16:00,,79.0,10000.0,-138.8888889,0.0,-9921.0,0.0,2017-04-06 09:16:00
206,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21700CE,09:16:00,,13.0,10000.0,-138.2488479,0.0,-9987.0,0.0,2017-04-06 09:16:00
207,2017-04-06,CLOSED,STRADDLE,2017-04-06,BANKNIFTY,21700PE,09:16:00,15:22:00,146.5,63.8,-138.2488479,11433.17972,82.7,0.01143317972,2017-04-06 09:16:00
208,2017-04-06,CLOSED,REBALANCE UP,2017-04-06,BANKNIFTY,21800PE,10:04:00,15:22:00,192.15,162.1,-137.6146789,4135.321101,30.05,0.004135321101000001,2017-04-06 10:04:00
209,2017-04-06,CLOSED,REBALANCE UP,2017-04-06,BANKNIFTY,21800CE,10:04:00,,9.3,10000.0,-137.6146789,0.0,-9990.7,0.0,2017-04-06 10:04:00
210,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21800PE,09:16:00,15:22:00,151.1,114.9,-137.6146789,4981.651376,36.2,0.0049816513759999995,2017-04-13 09:16:00
211,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21900CE,09:16:00,15:22:00,2.85,0.05,-136.9863014,383.5616438,2.8,0.0003835616438,2017-04-13 09:16:00
212,2017-04-13,CLOSED,HEDGE,2017-04-13,BANKNIFTY,21400PE,09:16:00,,6.1,10000.0,700.9345794,0.0,9993.9,0.0,2017-04-13 09:16:00
213,2017-04-13,CLOSED,HEDGE,2017-04-13,BANKNIFTY,22000CE,09:16:00,,0.85,10000.0,681.8181818,0.0,9999.15,0.0,2017-04-13 09:16:00
214,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21500CE,09:16:00,15:22:00,162.95,177.1,-139.5348837,-1974.418605,-14.15,-0.001974418605,2017-04-13 09:16:00
215,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21500PE,09:16:00,15:22:00,8.0,0.05,-139.5348837,1109.302326,7.95,0.001109302326,2017-04-13 09:16:00
216,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21600PE,09:16:00,,37.35,10000.0,-138.8888889,0.0,-9962.65,0.0,2017-04-13 09:16:00
217,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21700CE,09:16:00,15:22:00,34.6,0.3,-138.2488479,4741.935484,34.3,0.004741935484,2017-04-13 09:16:00
218,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21700PE,09:16:00,15:22:00,79.2,17.45,-138.2488479,8536.866359,61.75,0.008536866359,2017-04-13 09:16:00
219,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21800CE,09:16:00,,11.0,10000.0,-137.6146789,0.0,-9989.0,0.0,2017-04-13 09:16:00
220,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21600CE,09:16:00,15:22:00,84.45,69.45,-138.8888889,2083.333333,15.0,0.002083333333,2017-04-13 09:16:00
221,2017-04-13,CLOSED,STRADDLE,2017-04-13,BANKNIFTY,21900PE,09:16:00,15:22:00,238.15,207.8,-136.9863014,4157.534247,30.35,0.0041575342469999995,2017-04-13 09:16:00
222,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21600CE,09:16:00,15:22:00,43.4,0.1,-138.8888889,6013.888889,43.3,0.006013888889,2017-04-20 09:16:00
223,2017-04-20,CLOSED,HEDGE,2017-04-20,BANKNIFTY,21200PE,09:16:00,,2.1,10000.0,707.5471698,0.0,9997.9,0.0,2017-04-20 09:16:00
224,2017-04-20,CLOSED,HEDGE,2017-04-20,BANKNIFTY,21800CE,09:16:00,15:22:00,4.65,0.05,688.0733945,-3165.137615,-4.6,-0.0031651376150000003,2017-04-20 09:16:00
225,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21300CE,09:16:00,15:22:00,204.75,184.2,-140.8450704,2894.366197,20.55,0.002894366197,2017-04-20 09:16:00
226,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21300PE,09:16:00,15:22:00,6.0,0.05,-140.8450704,838.028169,5.95,0.0008380281690000001,2017-04-20 09:16:00
227,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21400CE,09:16:00,15:22:00,137.8,87.1,-140.1869159,7107.476636,50.7,0.007107476636000001,2017-04-20 09:16:00
228,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21600PE,09:16:00,15:22:00,80.15,97.65,-138.8888889,-2430.555556,-17.5,-0.002430555556,2017-04-20 09:16:00
229,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21500CE,09:16:00,15:22:00,84.05,0.35,-139.5348837,11679.06977,83.7,0.01167906977,2017-04-20 09:16:00
230,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21500PE,09:16:00,15:22:00,52.0,8.1,-139.5348837,6125.581395,43.9,0.006125581395,2017-04-20 09:16:00
231,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21700PE,09:16:00,15:22:00,165.05,188.85,-138.2488479,-3290.322581,-23.8,-0.003290322581,2017-04-20 09:16:00
232,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21700CE,09:16:00,15:22:00,17.4,0.05,-138.2488479,2398.617512,17.35,0.0023986175119999997,2017-04-20 09:16:00
233,2017-04-20,CLOSED,STRADDLE,2017-04-20,BANKNIFTY,21400PE,09:16:00,,21.2,10000.0,-140.1869159,0.0,-9978.8,0.0,2017-04-20 09:16:00
234,2017-04-27,CLOSED,HEDGE,2017-04-27,BANKNIFTY,22500CE,09:16:00,15:22:00,2.9,0.05,666.6666667,-1900.0,-2.85,-0.0019,2017-04-27 09:16:00
235,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9450PE,9:16:00,15:22:00,109.1,89.8,-317.4603175,6126.984127,19.3,0.006126984126999999,2017-04-27 09:16:00
236,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9450CE,9:16:00,15:22:00,0.6,0.05,-317.4603175,174.6031746,0.55,0.0001746031746,2017-04-27 09:16:00
237,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9400PE,9:16:00,15:22:00,61.15,39.7,-319.1489362,6845.744681,21.45,0.006845744681,2017-04-27 09:16:00
238,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9400CE,9:16:00,15:22:00,3.4,0.85,-319.1489362,813.8297872,2.55,0.0008138297872,2017-04-27 09:16:00
239,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9350PE,9:16:00,15:22:00,25.45,5.8,-320.855615,6304.812834,19.65,0.006304812834,2017-04-27 09:16:00
240,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9300CE,9:16:00,15:22:00,44.0,52.45,-322.5806452,-2725.806452,-8.45,-0.002725806452,2017-04-27 09:16:00
241,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9300PE,9:16:00,15:22:00,6.8,0.8,-322.5806452,1935.483871,6.0,0.001935483871,2017-04-27 09:16:00
242,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9250PE,9:16:00,15:22:00,1.2,0.2,-324.3243243,324.3243243,1.0,0.0003243243243,2017-04-27 09:16:00
243,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9250CE,9:16:00,15:22:00,86.4,102.0,-324.3243243,-5059.459459,-15.6,-0.005059459459,2017-04-27 09:16:00
244,2017-04-27,CLOSED,HEDGE,2017-04-27,NIFTY,9500CE,9:16:00,15:22:00,0.15,0.05,1578.947368,-157.8947368,-0.1,-0.0001578947368,2017-04-27 09:16:00
245,2017-04-27,CLOSED,HEDGE,2017-04-27,BANKNIFTY,21900PE,09:16:00,15:22:00,4.3,0.1,684.9315068,-2876.712329,-4.2,-0.002876712329,2017-04-27 09:16:00
246,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9350CE,9:16:00,15:22:00,15.85,13.2,-320.855615,850.2673797,2.65,0.0008502673797,2017-04-27 09:16:00
247,2017-04-27,CLOSED,HEDGE,2017-04-27,NIFTY,9200PE,9:16:00,15:22:00,0.7,0.05,1630.434783,-1059.782609,-0.65,-0.0010597826090000002,2017-04-27 09:16:00
248,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22000CE,09:16:00,14:09:00,204.55,307.85,-136.3636364,-14086.36364,-103.3,-0.01408636364,2017-04-27 09:16:00
249,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22400CE,09:16:00,,8.3,10000.0,-133.9285714,0.0,-9991.7,0.0,2017-04-27 09:16:00
250,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22300PE,09:16:00,15:22:00,117.9,0.1,-134.529148,15847.53363,117.8,0.01584753363,2017-04-27 09:16:00
251,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22300CE,09:16:00,15:22:00,25.0,24.0,-134.529148,134.529148,1.0,0.000134529148,2017-04-27 09:16:00
252,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22200PE,09:16:00,15:22:00,58.25,0.1,-135.1351351,7858.108108,58.15,0.007858108108,2017-04-27 09:16:00
253,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22200CE,09:16:00,15:22:00,57.35,126.6,-135.1351351,-9358.108108,-69.25,-0.009358108108,2017-04-27 09:16:00
254,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22100PE,09:16:00,15:22:00,24.85,0.05,-135.7466063,3366.515837,24.8,0.0033665158369999997,2017-04-27 09:16:00
255,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22100CE,09:16:00,15:22:00,121.4,211.0,-135.7466063,-12162.89593,-89.6,-0.01216289593,2017-04-27 09:16:00
256,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22000PE,09:16:00,14:09:00,10.5,0.8,-136.3636364,1322.727273,9.7,0.0013227272729999999,2017-04-27 09:16:00
257,2017-04-27,CLOSED,STRADDLE,2017-04-27,BANKNIFTY,22400PE,09:16:00,15:22:00,198.75,68.8,-133.9285714,17404.01786,129.95,0.01740401786,2017-04-27 09:16:00
258,2017-04-27,CLOSED,REBALANCE UP,2017-04-27,BANKNIFTY,22500CE,14:09:00,15:22:00,2.35,0.05,-133.3333333,306.6666667,2.3,0.0003066666667,2017-04-27 14:09:00
259,2017-04-27,CLOSED,REBALANCE UP,2017-04-27,BANKNIFTY,22500PE,14:09:00,15:22:00,160.0,144.9,-133.3333333,2013.333333,15.1,0.002013333333,2017-04-27 14:09:00
260,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22300CE,09:16:00,11:41:00,127.25,266.0,-134.529148,-18665.91928,-138.75,-0.01866591928,2017-05-04 09:16:00
261,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22400CE,09:16:00,14:29:00,72.95,306.85,-133.9285714,-31325.89286,-233.9,-0.03132589286,2017-05-04 09:16:00
262,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22400PE,09:16:00,14:29:00,41.05,0.2,-133.9285714,5470.982143,40.85,0.005470982143,2017-05-04 09:16:00
263,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22500CE,09:16:00,15:22:00,40.0,205.65,-133.3333333,-22086.66667,-165.65,-0.022086666669999998,2017-05-04 09:16:00
264,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22500PE,09:16:00,15:22:00,71.6,0.05,-133.3333333,9540.0,71.55,0.00954,2017-05-04 09:16:00
265,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22600CE,09:16:00,15:22:00,21.75,105.95,-132.7433628,-11176.99115,-84.2,-0.01117699115,2017-05-04 09:16:00
266,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22600PE,09:16:00,15:22:00,177.8,0.05,-132.7433628,23595.13274,177.75,0.02359513274,2017-05-04 09:16:00
267,2017-05-04,CLOSED,HEDGE,2017-05-04,BANKNIFTY,22800CE,09:16:00,15:22:00,3.25,0.05,657.8947368,-2105.263158,-3.2,-0.0021052631580000002,2017-05-04 09:16:00
268,2017-05-04,CLOSED,HEDGE,2017-05-04,BANKNIFTY,22200PE,09:16:00,,4.8,10000.0,675.6756757,0.0,9995.2,0.0,2017-05-04 09:16:00
269,2017-05-04,CLOSED,STRADDLE,2017-05-04,BANKNIFTY,22300PE,09:16:00,11:41:00,13.5,0.75,-134.529148,1715.246637,12.75,0.001715246637,2017-05-04 09:16:00
270,2017-05-04,CLOSED,REBALANCE UP,2017-05-04,BANKNIFTY,22800CE,11:41:00,15:22:00,1.35,0.05,-131.5789474,171.0526316,1.3,0.00017105263160000002,2017-05-04 11:41:00
271,2017-05-04,CLOSED,REBALANCE UP,2017-05-04,BANKNIFTY,22800PE,11:41:00,15:22:00,207.05,68.0,-131.5789474,18296.05263,139.05,0.018296052629999997,2017-05-04 11:41:00
272,2017-05-04,CLOSED,REBALANCE UP,2017-05-04,BANKNIFTY,22900CE,14:29:00,15:22:00,0.5,0.05,-131.0043668,58.95196507,0.45,5.895196507e-05,2017-05-04 14:29:00
273,2017-05-11,CLOSED,HEDGE,2017-05-11,BANKNIFTY,23200CE,09:16:00,,0.85,10000.0,646.5517241,0.0,9999.15,0.0,2017-05-11 09:16:00
274,2017-05-11,CLOSED,STRADDLE,2017-05-11,BANKNIFTY,22700CE,09:16:00,15:22:00,195.85,123.6,-132.1585903,9548.45815,72.25,0.009548458150000001,2017-05-11 09:16:00
275,2017-05-11,CLOSED,STRADDLE,2017-05-11,BANKNIFTY,22700PE,09:16:00,15:22:00,5.3,0.05,-132.1585903,693.8325991,5.25,0.0006938325991,2017-05-11 09:16:00
276,2017-05-11,CLOSED,STRADDLE,2017-05-11,BANKNIFTY,22800CE,09:16:00,15:22:00,115.0,23.6,-131.5789474,12026.31579,91.4,0.01202631579,2017-05-11 09:16:00
277,2017-05-11,CLOSED,STRADDLE,2017-05-11,BANKNIFTY,23100CE,09:16:00,,4.55,10000.0,-129.8701299,0.0,-9995.45,0.0,2017-05-11 09:16:00
